W,Q_rio,T,pH,SS,I0,OD,C_procesos,C_obs,t12_bio,theta,n,B,t12_foto_sol,t12_ox8,M_up,ruido
1069.0098930309082,18.40672890736597,15.648571524831583,7.820794512940933,203.70731397777197,0.0,7.2868859882127754,0.0006208950463070584,0.0006152418757162101,113.94687374145408,1.0510918874923263,0.047284198322449594,16.325164752686426,0.6462388009569575,3.510152442663225,118.59660520719717,0.9026069528749319
1043.0467998416723,32.14308651479667,15.303362552327828,8.088143924232092,601.4169763910315,357.89298484054973,7.094589263464382,0.0003534153667021133,0.0004229658799423836,72.0285256129348,1.0503609527048963,0.04509470098800493,24.380124037597096,0.7438775177016561,2.153763825071102,59.03108439133491,1.1568557442438576
1325.9020350670612,10.084647325676922,15.741798169492203,7.847705279859982,12.856048118167045,51.448116931325785,6.321356342499412,0.0013189017391353618,0.0013053830222326526,48.32807084437266,1.068358807494605,0.04447390159739746,23.702630800654735,0.617457803819052,3.70519577601953,135.3372124032733,0.9214807238666403
929.0634379130146,30.435443611476586,13.193834618748019,7.998220078897772,294.2135117410412,0.0,6.807830929171659,0.000336446316025096,0.00037529933866146606,60.00091466364138,1.0796804607364134,0.04662624602686794,16.604561278274655,1.8236985234456515,2.2117763880757497,223.99426018965121,0.9210229208612787
1113.3872042872117,27.353214510984394,12.89202331628466,8.208807019164263,295.29473952478224,260.41521175138365,7.241666996117264,0.00044133921837441616,0.0005077550067046669,101.67255746648574,1.0463303687546195,0.04193732349659114,22.652911730462016,1.121216656540194,1.662699074957183,194.69732386502022,1.0269795964486725
694.0977777448018,10.494416983584689,12.075125953438453,7.514050769053346,21.878200754070733,0.0,7.427557022389477,0.0006690393504104704,0.0008074102602410593,114.20591223977365,1.042388182527362,0.0467775276235628,18.642952508749087,0.8801821414678541,2.172340361057346,177.4696437025673,0.9726687162651368
949.5775412641469,11.80824367546416,16.991037529047738,7.976405373530337,37.33926210057027,340.6577050393129,6.5925147944423115,0.0008088768388893154,0.0010899237952682337,54.109274669910725,1.0706919595079227,0.04704698468555578,23.14260146580652,1.7854021422775734,1.8422191553041039,217.36443248680888,1.1437966052168669
899.3222773888848,29.11161759527997,12.01943575365856,7.388053456666183,274.3290320291232,0.0,7.639371280030583,0.00033976751411140675,0.00040198578173531867,104.04804945560899,1.044396000347612,0.04519398002413404,20.05595017142334,1.5328089153714128,1.7667192912402498,203.9807218503406,0.9719026154445836
764.8553892168115,27.502446566093173,13.536825007931435,7.632409571028485,443.24932320605916,0.0,7.58037249454592,0.00030497883173266854,0.0003996438285336857,98.41077359181307,1.0378272686885677,0.037791255716865264,21.369728134619976,0.8735204344484404,1.341650408478647,204.04977804547832,1.0521343994724643
1283.1110447712408,18.150809613548965,15.51203153454468,8.135616651440372,161.87147148991144,0.0,6.405765323577845,0.0007549543088890857,0.000869629079620309,50.28748746271603,1.0581761500778994,0.049451127551843735,21.10272951382384,0.806625044082475,3.6404195110102244,238.8529472691195,0.9985308909241257
